"","seqnames","start","end","width","strand","source","type","score","phase","gene_id","gene_name","gene_status","gene_type","talon_gene","havana_gene","hgnc_id","level","remap_num_mappings","remap_status","remap_target_status","transcript_id","transcript_status","transcript_name","talon_transcript","NNC_transcript","exon_number","exon_id","talon_exon","exon_status","ont","remap_original_location","source.1","tag","NIC_transcript","ISM.prefix_to_IDs","ISM.prefix_transcript","ISM_to_IDs","ISM_transcript","ISM.suffix_to_IDs","ISM.suffix_transcript","transcript_type","havana_transcript","transcript_support_level","gencode_gene_status","remap_substituted_missing_target","gencode_transcript_status","ccdsid","protein_id","genomic_transcript","intergenic_novel","intergenic_transcript","antisense_gene","gene_antisense_to_IDs","antisense_transcript"
"2523","chr6",124391062,124391370,309,"+","TALON","exon",NA,NA,"ENSG00000188580.15_4","NKAIN2","KNOWN","protein_coding","21631",NA,NA,NA,NA,NA,NA,"TALONT000671278","NOVEL","TALONT000671278","671278",NA,"1","1689859","1689859","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2524","chr6",124392172,124393624,1453,"+","TALON","exon",NA,NA,"ENSG00000188580.15_4","NKAIN2","KNOWN","protein_coding","21631",NA,NA,NA,NA,NA,NA,"TALONT000671278","NOVEL","TALONT000671278","671278",NA,"2","1689860","1689860","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2525","chr6",125125608,125125722,115,"+","TALON","exon",NA,NA,"ENSG00000188580.15_4","NKAIN2","KNOWN","protein_coding","21631",NA,NA,NA,NA,NA,NA,"TALONT000671602","NOVEL","TALONT000671602","671602",NA,"5","1690379","1690379","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2526","chr6",125115990,125116032,43,"+","TALON","exon",NA,NA,"ENSG00000188580.15_4","NKAIN2","KNOWN","protein_coding","21631",NA,NA,NA,NA,NA,NA,"TALONT001494774","NOVEL","TALONT001494774","1494774",NA,"5","3128588","3128588","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2527","chr6",125125608,125125746,139,"+","TALON","exon",NA,NA,"ENSG00000188580.15_4","NKAIN2","KNOWN","protein_coding","21631",NA,NA,NA,NA,NA,NA,"TALONT001494940","NOVEL","TALONT001494940","1494940",NA,"5","3128867","3128867","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2528","chr6",124834073,124836862,2790,"+","TALON","exon",NA,NA,"ENSG00000188580.15_4","NKAIN2","KNOWN","protein_coding","21631",NA,NA,NA,NA,NA,NA,"TALONT000672113","NOVEL","TALONT000672113","672113",NA,"1","1691120","1691120","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2529","chr6",124836980,124839437,2458,"+","TALON","exon",NA,NA,"ENSG00000188580.15_4","NKAIN2","KNOWN","protein_coding","21631",NA,NA,NA,NA,NA,NA,"TALONT000672113","NOVEL","TALONT000672113","672113",NA,"2","1691121","1691121","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2530","chr6",125034853,125037940,3088,"+","TALON","exon",NA,NA,"ENSG00000188580.15_4","NKAIN2","KNOWN","protein_coding","21631",NA,NA,NA,NA,NA,NA,"TALONT000672249","NOVEL","TALONT000672249","672249",NA,"1","1691342","1691342","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2531","chr6",125037984,125040224,2241,"+","TALON","exon",NA,NA,"ENSG00000188580.15_4","NKAIN2","KNOWN","protein_coding","21631",NA,NA,NA,NA,NA,NA,"TALONT000672249","NOVEL","TALONT000672249","672249",NA,"2","1691343","1691343","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2532","chr6",127513789,127513855,67,"+","TALON","exon",NA,NA,"ENSG00000146374.14_4","RSPO3","KNOWN","protein_coding","21657",NA,NA,NA,NA,NA,NA,"TALONT001497421","NOVEL","TALONT001497421","1497421",NA,"5","3132819","3132819","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2533","chr6",127682130,127682224,95,"+","TALON","exon",NA,NA,"ENSG00000220744.1_4","RPL5P18","KNOWN","processed_pseudogene","21662",NA,NA,NA,NA,NA,NA,"TALONT001499872","NOVEL","TALONT001499872","1499872",NA,"2","1693683","1693683","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2534","chr6",127784739,127784854,116,"+","TALON","exon",NA,NA,"ENSG00000220744.1_4","RPL5P18","KNOWN","processed_pseudogene","21662",NA,NA,NA,NA,NA,NA,"TALONT001499872","NOVEL","TALONT001499872","1499872",NA,"3","1693681","1693681","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2535","chr6",127785241,127786113,873,"+","TALON","exon",NA,NA,"ENSG00000220744.1_4","RPL5P18","KNOWN","processed_pseudogene","21662",NA,NA,NA,NA,NA,NA,"TALONT001499872","NOVEL","TALONT001499872","1499872",NA,"4","3136916","3136916","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2536","chr6",128137934,128138084,151,"-","TALON","exon",NA,NA,"ENSG00000172673.10_5","THEMIS","KNOWN","protein_coding","21674",NA,NA,NA,NA,NA,NA,"TALONT003153159","NOVEL","TALONT003153159","3153159",NA,"1","3140348","3140348","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2537","chr6",130088273,130088744,472,"-","TALON","exon",NA,NA,"ENSG00000146376.11_4","ARHGAP18","KNOWN","protein_coding","21690",NA,NA,NA,NA,NA,NA,"TALONT000675833","NOVEL","TALONT000675833","675833",NA,"1","1696453","1696453","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2538","chr6",130340346,130340382,37,"+","TALON","exon",NA,NA,"ENSG00000198945.8_3","L3MBTL3","KNOWN","protein_coding","21697",NA,NA,NA,NA,NA,NA,"TALONT000675928","NOVEL","TALONT000675928","675928",NA,"1","1696702","1696702","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2539","chr6",130686767,130686867,101,"+","TALON","exon",NA,NA,"ENSG00000164484.11_3","TMEM200A","KNOWN","protein_coding","21700",NA,NA,NA,NA,NA,NA,"TALONT001502815","NOVEL","TALONT001502815","1502815",NA,"1","3142000","3142000","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2540","chr6",130708463,130708737,275,"+","TALON","exon",NA,NA,"ENSG00000164484.11_3","TMEM200A","KNOWN","protein_coding","21700",NA,NA,NA,NA,NA,NA,"TALONT002131287","NOVEL","TALONT002131287","2131287",NA,"3","4333986","4333986","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2541","chr6",131190486,131190703,218,"-","TALON","exon",NA,NA,"ENSG00000079819.19_7","EPB41L2","KNOWN","protein_coding","21705",NA,NA,NA,NA,NA,NA,"TALONT000676132","NOVEL","TALONT000676132","676132",NA,"1","1696963","1696963","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2542","chr6",132722804,132723164,361,"-","TALON","exon",NA,NA,"ENSG00000079931.15_4","MOXD1","KNOWN","protein_coding","21730",NA,NA,NA,NA,NA,NA,"TALONT000677299","NOVEL","TALONT000677299","677299",NA,"1","1698814","1698814","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2543","chr6",132647108,132647254,147,"-","TALON","exon",NA,NA,"ENSG00000079931.15_4","MOXD1","KNOWN","protein_coding","21730",NA,NA,NA,NA,NA,NA,"TALONT000677324","NOVEL","TALONT000677324","677324",NA,"7","1698849","1698849","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2544","chr6",132723044,132723164,121,"-","TALON","exon",NA,NA,"ENSG00000079931.15_4","MOXD1","KNOWN","protein_coding","21730",NA,NA,NA,NA,NA,NA,"TALONT000677389","NOVEL","TALONT000677389","677389",NA,"1","1698928","1698928","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2545","chr6",132708816,132708888,73,"-","TALON","exon",NA,NA,"ENSG00000079931.15_4","MOXD1","KNOWN","protein_coding","21730",NA,NA,NA,NA,NA,NA,"TALONT001504493","NOVEL","TALONT001504493","1504493",NA,"2","1699588","1699588","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2546","chr6",132707625,132707753,129,"-","TALON","exon",NA,NA,"ENSG00000079931.15_4","MOXD1","KNOWN","protein_coding","21730",NA,NA,NA,NA,NA,NA,"TALONT001504517","NOVEL","TALONT001504517","1504517",NA,"3","3145453","3145453","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2547","chr6",132821531,132822244,714,"-","TALON","exon",NA,NA,"ENSG00000079931.15_4","MOXD1","KNOWN","protein_coding","21730",NA,NA,NA,NA,NA,NA,"TALONT000678799","NOVEL","TALONT000678799","678799",NA,"3","1701404","1701404","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2548","chr6",133093106,133093228,123,"-","TALON","exon",NA,NA,"ENSG00000146409.12_6","SLC18B1","KNOWN","protein_coding","21750",NA,NA,NA,NA,NA,NA,"TALONT000678946","NOVEL","TALONT000678946","678946",NA,"11","1701671","1701671","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2549","chr6",134506800,134509600,2801,"-","TALON","exon",NA,NA,"ENSG00000118515.11_5","SGK1","KNOWN","protein_coding","21777",NA,NA,NA,NA,NA,NA,"TALONT001513859","NOVEL","TALONT001513859","1513859",NA,"4","3161902","3161902","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2550","chr6",134506800,134508473,1674,"-","TALON","exon",NA,NA,"ENSG00000118515.11_5","SGK1","KNOWN","protein_coding","21777",NA,NA,NA,NA,NA,NA,"TALONT002138060","NOVEL","TALONT002138060","2138060",NA,"4","4346276","4346276","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2551","chr6",135355657,135355754,98,"-","TALON","exon",NA,NA,"ENSG00000112339.15_7","HBS1L","KNOWN","protein_coding","21796",NA,NA,NA,NA,NA,NA,"TALONT001514200","NOVEL","TALONT001514200","1514200",NA,"5","1702865","1702865","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2552","chr6",135359170,135359232,63,"-","TALON","exon",NA,NA,"ENSG00000112339.15_7","HBS1L","KNOWN","protein_coding","21796",NA,NA,NA,NA,NA,NA,"TALONT000679679","NOVEL","TALONT000679679","679679",NA,"5","1702672","1702672","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2553","chr6",135331752,135331897,146,"-","TALON","exon",NA,NA,"ENSG00000112339.15_7","HBS1L","KNOWN","protein_coding","21796",NA,NA,NA,NA,NA,NA,"TALONT000679750","NOVEL","TALONT000679750","679750",NA,"5","1702734","1702734","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2554","chr6",136602318,136602337,20,"-","TALON","exon",NA,NA,"ENSG00000029363.17_8","BCLAF1","KNOWN","protein_coding","21820",NA,NA,NA,NA,NA,NA,"TALONT000681218","NOVEL","TALONT000681218","681218",NA,"3","1705128","1705128","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2555","chr6",136602137,136602337,201,"-","TALON","exon",NA,NA,"ENSG00000029363.17_8","BCLAF1","KNOWN","protein_coding","21820",NA,NA,NA,NA,NA,NA,"TALONT001521697","NOVEL","TALONT001521697","1521697",NA,"3","1706160","1706160","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2556","chr6",137537031,137538000,970,"-","TALON","exon",NA,NA,"ENSG00000027697.14_7","IFNGR1","KNOWN","protein_coding","21843",NA,NA,NA,NA,NA,NA,"TALONT000682869","NOVEL","TALONT000682869","682869",NA,"2","1707702","1707702","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2557","chr6",138888233,138888310,78,"-","TALON","exon",NA,NA,"ENSG00000135540.11_8","NHSL1","KNOWN","protein_coding","21866",NA,NA,NA,NA,NA,NA,"TALONT000683538","NOVEL","TALONT000683538","683538",NA,"2","1708907","1708907","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2558","chr6",139345997,139346557,561,"-","TALON","exon",NA,NA,"ENSG00000135597.18_5","REPS1","KNOWN","protein_coding","21877",NA,NA,NA,NA,NA,NA,"TALONT002143173","NOVEL","TALONT002143173","2143173",NA,"2","4355899","4355899","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2559","chr6",139348820,139349695,876,"+","TALON","exon",NA,NA,"ENSG00000146386.8_3","ABRACL","KNOWN","protein_coding","21878",NA,NA,NA,NA,NA,NA,"TALONT001526334","NOVEL","TALONT001526334","1526334",NA,"1","3183425","3183425","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2560","chr6",142525836,142527212,1377,"+","TALON","exon",NA,NA,"ENSG00000009844.16_4","VTA1","KNOWN","protein_coding","21910",NA,NA,NA,NA,NA,NA,"TALONT000686981","NOVEL","TALONT000686981","686981",NA,"2","1714184","1714184","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2561","chr6",143206505,143207317,813,"-","TALON","exon",NA,NA,"ENSG00000010818.10_5","HIVEP2","KNOWN","protein_coding","21917",NA,NA,NA,NA,NA,NA,"TALONT001532146","NOVEL","TALONT001532146","1532146",NA,"1","3193589","3193589","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2562","chr6",143205228,143206387,1160,"-","TALON","exon",NA,NA,"ENSG00000010818.10_5","HIVEP2","KNOWN","protein_coding","21917",NA,NA,NA,NA,NA,NA,"TALONT001532146","NOVEL","TALONT001532146","1532146",NA,"2","3193590","3193590","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2563","chr6",143375273,143375385,113,"-","TALON","exon",NA,NA,"ENSG00000229017.7_7","LINC01277","KNOWN","lncRNA","21920",NA,NA,NA,NA,NA,NA,"TALONT000687327","NOVEL","TALONT000687327","687327",NA,"2","1714725","1714725","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2564","chr6",143800411,143801080,670,"+","TALON","exon",NA,NA,"ENSG00000034693.15_4","PEX3","KNOWN","protein_coding","21931",NA,NA,NA,NA,NA,NA,"TALONT000687502","NOVEL","TALONT000687502","687502",NA,"10","1714967","1714967","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2565","chr6",143817105,143817265,161,"-","TALON","exon",NA,NA,"ENSG00000001036.14_4","FUCA2","KNOWN","protein_coding","21933",NA,NA,NA,NA,NA,NA,"TALONT000687613","NOVEL","TALONT000687613","687613",NA,"7","1715112","1715112","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2566","chr6",144180199,144181563,1365,"+","TALON","exon",NA,NA,"ENSG00000135521.9_4","LTV1","KNOWN","protein_coding","21937",NA,NA,NA,NA,NA,NA,"TALONT001533184","NOVEL","TALONT001533184","1533184",NA,"7","3195393","3195393","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2567","chr6",144411257,144412951,1695,"-","TALON","exon",NA,NA,"ENSG00000169976.7_3","SF3B5","KNOWN","protein_coding","21944",NA,NA,NA,NA,NA,NA,"TALONT000688074","NOVEL","TALONT000688074","688074",NA,"2","1715746","1715746","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2568","chr6",144413715,144414727,1013,"-","TALON","exon",NA,NA,"ENSG00000169976.7_3","SF3B5","KNOWN","protein_coding","21944",NA,NA,NA,NA,NA,NA,"TALONT000688078","NOVEL","TALONT000688078","688078",NA,"2","1715753","1715753","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2569","chr6",144413715,144414736,1022,"-","TALON","exon",NA,NA,"ENSG00000169976.7_3","SF3B5","KNOWN","protein_coding","21944",NA,NA,NA,NA,NA,NA,"TALONT000688081","NOVEL","TALONT000688081","688081",NA,"2","1715756","1715756","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2570","chr6",144606957,144607707,751,"+","TALON","exon",NA,NA,"ENSG00000152818.18_5","UTRN","KNOWN","protein_coding","21949",NA,NA,NA,NA,NA,NA,"TALONT000688112","NOVEL","TALONT000688112","688112",NA,"1","1715803","1715803","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2571","chr6",144607460,144607707,248,"+","TALON","exon",NA,NA,"ENSG00000152818.18_5","UTRN","KNOWN","protein_coding","21949",NA,NA,NA,NA,NA,NA,"TALONT000688115","NOVEL","TALONT000688115","688115",NA,"1","1715805","1715805","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2572","chr6",149863215,149864103,889,"-","TALON","exon",NA,NA,"ENSG00000131013.4_4","PPIL4","KNOWN","protein_coding","22012",NA,NA,NA,NA,NA,NA,"TALONT000689615","NOVEL","TALONT000689615","689615",NA,"1","1717867","1717867","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2573","chr6",149862886,149862981,96,"-","TALON","exon",NA,NA,"ENSG00000131013.4_4","PPIL4","KNOWN","protein_coding","22012",NA,NA,NA,NA,NA,NA,"TALONT000689641","NOVEL","TALONT000689641","689641",NA,"2","1717903","1717903","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2574","chr6",149863215,149863253,39,"-","TALON","exon",NA,NA,"ENSG00000131013.4_4","PPIL4","KNOWN","protein_coding","22012",NA,NA,NA,NA,NA,NA,"TALONT000689648","NOVEL","TALONT000689648","689648",NA,"2","1717917","1717917","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2575","chr6",150049515,150049614,100,"-","TALON","exon",NA,NA,"ENSG00000120253.14_4","NUP43","KNOWN","protein_coding","22025",NA,NA,NA,NA,NA,NA,"TALONT000690315","NOVEL","TALONT000690315","690315",NA,"8","1719136","1719136","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2576","chr6",150088426,150088512,87,"+","TALON","exon",NA,NA,"ENSG00000120265.17_6","PCMT1","KNOWN","protein_coding","22026",NA,NA,NA,NA,NA,NA,"TALONT002719271","NOVEL","TALONT002719271","2719271",NA,"2","3205555","3205555","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2577","chr6",150073584,150076389,2806,"+","TALON","exon",NA,NA,"ENSG00000120265.17_6","PCMT1","KNOWN","protein_coding","22026",NA,NA,NA,NA,NA,NA,"TALONT000690452","NOVEL","TALONT000690452","690452",NA,"2","1719337","1719337","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2578","chr6",150390595,150390786,192,"-","TALON","exon",NA,NA,"ENSG00000131019.11_4","ULBP3","KNOWN","protein_coding","22050",NA,NA,NA,NA,NA,NA,"TALONT002151506","NOVEL","TALONT002151506","2151506",NA,"1","3206287","3206287","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2579","chr6",150530318,150530411,94,"+","TALON","exon",NA,NA,"ENSG00000198729.5_3","PPP1R14C","KNOWN","protein_coding","22051",NA,NA,NA,NA,NA,NA,"TALONT000690945","NOVEL","TALONT000690945","690945",NA,"1","1719974","1719974","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2580","chr6",151561859,151562614,756,"+","TALON","exon",NA,NA,"ENSG00000131016.17_4","AKAP12","KNOWN","protein_coding","22072",NA,NA,NA,NA,NA,NA,"TALONT000691165","NOVEL","TALONT000691165","691165",NA,"1","1720364","1720364","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2581","chr6",151712015,151712555,541,"-","TALON","exon",NA,NA,"ENSG00000181472.5_4","ZBTB2","KNOWN","protein_coding","22077",NA,NA,NA,NA,NA,NA,"TALONT000691604","NOVEL","TALONT000691604","691604",NA,"1","1721084","1721084","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2582","chr6",151712727,151712855,129,"-","TALON","exon",NA,NA,"ENSG00000181472.5_4","ZBTB2","KNOWN","protein_coding","22077",NA,NA,NA,NA,NA,NA,"TALONT000691609","NOVEL","TALONT000691609","691609",NA,"1","1721093","1721093","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2583","chr6",151712015,151712172,158,"-","TALON","exon",NA,NA,"ENSG00000181472.5_4","ZBTB2","KNOWN","protein_coding","22077",NA,NA,NA,NA,NA,NA,"TALONT001540908","NOVEL","TALONT001540908","1540908",NA,"1","3209163","3209163","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2584","chr6",151691240,151691494,255,"-","TALON","exon",NA,NA,"ENSG00000181472.5_4","ZBTB2","KNOWN","protein_coding","22077",NA,NA,NA,NA,NA,NA,"TALONT001540942","NOVEL","TALONT001540942","1540942",NA,"3","3209226","3209226","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2585","chr6",151720158,151720913,756,"-","TALON","exon",NA,NA,"ENSG00000155906.19_7","RMND1","KNOWN","protein_coding","22079",NA,NA,NA,NA,NA,NA,"TALONT000691945","NOVEL","TALONT000691945","691945",NA,"12","1721677","1721677","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2586","chr6",155428076,155428297,222,"+","TALON","exon",NA,NA,"ENSG00000146426.18_8","TIAM2","KNOWN","protein_coding","22135",NA,NA,NA,NA,NA,NA,"TALONT002723216","NOVEL","TALONT002723216","2723216",NA,"1","5433627","5433627","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2587","chr6",155428165,155428297,133,"+","TALON","exon",NA,NA,"ENSG00000146426.18_8","TIAM2","KNOWN","protein_coding","22135",NA,NA,NA,NA,NA,NA,"TALONT002723223","NOVEL","TALONT002723223","2723223",NA,"1","4380791","4380791","NOVEL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
