net	mod	dataset	target	OR	Fisher.p	X.95.CI	X.95.CI.1	Overlap	Reference.List	Input.List	Background	X..List.Overlap	label	target.region	data.type	cell.type	mod.num	module.color
net.isoFr	net.isoFrM.1_turquoise	dataset146	PCBP2_eCLIP_HepG2	0.783090998947299	1	0.548042199808016	1.10650473107874	51	156	5185	13567	32.7		Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset152	QKI_eCLIP_HepG2	1.92151081578891	4.8589376764408936e-29	1.71825340222407	2.14895374961217	750	1428	5185	13567	52.5	1.9	Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset153	LIN28B_eCLIP_HepG2	2.15066306737782	5.968431964996636e-37	1.91441229066639	2.41669872991485	725	1314	5185	13567	55.2	2.2	CDS	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset154	LARP7_eCLIP_HepG2	1.45577084227925	1.9652397145575334e-4	1.21871669889149	1.73823795142213	251	534	5185	13567	47	1.5	NonCodingExon	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset156	RBM22_eCLIP_HepG2	0.862605682423186	1	0.568313645450791	1.29175234386164	39	112	5185	13567	34.8		5SS	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset159	FKBP4_eCLIP_HepG2	1.75823570563848	2.592367170832124e-6	1.41255177259873	2.18959135099386	180	348	5185	13567	51.7	1.8	Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset160	SRSF7_eCLIP_HepG2	0.910558493993314	1	0.636447876595619	1.29096049532773	53	147	5185	13567	36.1		Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset161	FAM120A_eCLIP_HepG2	0.934282020879808	1	0.639610100080145	1.35143632513677	48	131	5185	13567	36.6		Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset162	DDX52_eCLIP_HepG2	0.741038186918609	1	0.578673757745764	0.943798509781525	102	323	5185	13567	31.6		Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset165	CSTF2T_eCLIP_HepG2	1.22333217692193	0.38248032531288106	0.906688075699789	1.64542339430136	83	193	5185	13567	43		Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset170	NOLC1_eCLIP_HepG2	1.47750345621549	4.1733793625287734e-8	1.29768527277016	1.68199143276763	484	1030	5185	13567	47	1.5	NonCodingExon	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset172	SRSF9_eCLIP_HepG2	2.43708571469123	3.9096696415034004e-123	2.26342302670401	2.62451476324243	2382	4549	5185	13567	52.4	2.4	CDS_Other	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset174	TBRG4_eCLIP_HepG2	1.67981102570866	1.269597974187102e-32	1.5457150778639	1.82571145554542	1421	2959	5185	13567	48	1.7	CDS	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset175	BCCIP_eCLIP_HepG2	2.35220692326229	4.330754316744421e-122	2.18969453989482	2.52688067888637	2847	5706	5185	13567	49.9	2.4	Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset180	PRPF8_eCLIP_HepG2	1.82655302224285	6.887302754380374e-44	1.68034924371406	1.98548689454258	1461	2943	5185	13567	49.6	1.8	CDS	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset181	IGF2BP1_eCLIP_HepG2	1.61670347047971	0.9910107102952553	0.117144183415696	22.3223840748598	2	4	5185	13567	50		3UTR_CDS	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset182	DGCR8_eCLIP_HepG2	2.37819853573431	1.2147883534167252e-93	2.19010265037709	2.58278845799255	1683	3092	5185	13567	54.4	2.4	Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset185	DKC1_eCLIP_HepG2	1.77650058558377	2.1419792931483424e-42	1.63845548063939	1.92609258040241	1572	3221	5185	13567	48.8	1.8	NonCodingExon	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset187	TRA2A_eCLIP_HepG2	2.27644640299848	2.398416704082431e-22	1.93498332303466	2.68044017589271	373	649	5185	13567	57.5	2.3	CDS	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset188	G3BP1_eCLIP_HepG2	1.58589351346693	3.8734130549668486e-5	1.29751427377817	1.93819562504555	204	415	5185	13567	49.2	1.6	CDS	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset192	DDX6_eCLIP_HepG2	1.07369079935239	0.9946045906593378	0.782298412499385	1.46609301797176	71	178	5185	13567	39.9		3UTR_CDS	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset194	HLTF_eCLIP_HepG2	1.64959907201045	0.019340761391032132	1.15111745558465	2.36459551268486	66	131	5185	13567	50.4		CDS_Other	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset195	SUGP2_eCLIP_HepG2	1.79158634104091	4.284597583312724e-4	1.33212155129966	2.41224794479256	100	191	5185	13567	52.4	1.8	Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset196	SMNDC1_eCLIP_HepG2	1.57891027016134	4.5109080004804174e-7	1.33893711450966	1.86185216416021	303	620	5185	13567	48.9	1.6	NonCodingExon	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset199	NCBP2_eCLIP_HepG2	1.76665272116761	1.2288817616624689e-18	1.56407926410313	1.9957048457485	599	1176	5185	13567	50.9	1.8	CDS_Other	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset200	STAU2_eCLIP_HepG2	1.29344855865151	1	0.256561558717418	6.01304620544802	4	9	5185	13567	44.4		Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset201	U2AF1_eCLIP_HepG2	1.77195959448342	8.884892822462823e-34	1.61898465846477	1.93921783763204	1180	2375	5185	13567	49.7	1.8	CDS_Other	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset202	EXOSC5_eCLIP_HepG2	2.33985292958599	3.3232847184817264e-97	2.16150623632225	2.53317036745598	1858	3473	5185	13567	53.5	2.3	Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset204	NIP7_eCLIP_HepG2	1.24500561033874	0.1419882229694213	0.992145335574617	1.55976886606812	144	332	5185	13567	43.4		NonCodingExon	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset207	SLTM_eCLIP_HepG2	1.45239104963453	1.7371998757571053e-6	1.26167707635917	1.67160837977282	405	867	5185	13567	46.7	1.5	Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset210	HNRNPU_eCLIP_HepG2	2.25693730384943	4.092453908625503e-35	1.98687298389013	2.56470143132902	613	1083	5185	13567	56.6	2.3	Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset213	TAF15_eCLIP_HepG2	1.46209130904349	0.027789919229012278	1.0989083160888	1.94324967505499	98	207	5185	13567	47.3		Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset215	EIF3H_eCLIP_HepG2	1.67517014925503	3.0085721749659216e-6	1.37174035969003	2.04608189972669	211	418	5185	13567	50.5	1.7	CDS	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset216	PPIG_eCLIP_HepG2	1.16374877189991	0.6330150060925606	0.849556928782319	1.58762242028776	74	177	5185	13567	41.8		CDS	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset218	RBM5_eCLIP_HepG2	0.754788804781725	1	0.467481592984044	1.19293723590029	29	91	5185	13567	31.9		CDS_Other	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset223	SF3A3_eCLIP_HepG2	1.5178505586833	3.4238213633817167e-4	1.23606153075216	1.863357999427	191	397	5185	13567	48.1	1.5	CDS_Other	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset224	CDC40_eCLIP_HepG2	2.06154227559415	1.3811383607018587e-5	1.51880198009015	2.80597366195116	101	181	5185	13567	55.8	2.1	Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset225	HNRNPL_eCLIP_HepG2	1.91553471096844	1.7490979398792877e-61	1.77518015211508	2.06688507959581	1949	3954	5185	13567	49.3	1.9	Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset227	XPO5_eCLIP_HepG2	1.86264444160338	5.857328498820807e-32	1.68333908838729	2.06100219977829	922	1794	5185	13567	51.4	1.9	Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset228	IGF2BP3_eCLIP_HepG2	0.538707352467412	1	0.053156579514242	3.01403600901397	2	8	5185	13567	25		3UTR_CDS	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset231	GRSF1_eCLIP_HepG2	1.83663579201405	1.9570736313620973e-41	1.68415282529785	2.00285278299338	1326	2647	5185	13567	50.1	1.8	3UTR_CDS	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset236	DDX3X_eCLIP_HepG2	2.78306146580835	9.123975155135567e-41	2.39338327445277	3.24035021557987	484	783	5185	13567	61.8	2.8	CDS_Other	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset238	SUPV3L1_eCLIP_HepG2	2.79643536348956	3.5951517766527845e-83	2.51788283488289	3.10711709104889	1032	1716	5185	13567	60.1	2.8	5SS	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset239	EFTUD2_eCLIP_HepG2	2.74090117098143	6.169296370334234e-44	2.37624581866896	3.16493925424898	537	876	5185	13567	61.3	2.7	5SS	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset241	DROSHA_eCLIP_HepG2	0.504729485819894	1	0.144522952671553	1.44296805866831	5	21	5185	13567	23.8		Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset242	HNRNPM_eCLIP_HepG2	0.888401355201982	1	0.561813498181732	1.38298355000827	33	93	5185	13567	35.5		Intron	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset254	NSUN2_eCLIP_HepG2	1.5709337594561401	0.04939699549533029	1.08101875340928	2.28167968788691	60	122	5185	13567	49.2		NA	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.1_turquoise	dataset256	TROVE2_eCLIP_HepG2	1.41725281466247	0.33488355970396005	0.872833771643315	2.29175923936313	35	75	5185	13567	46.7		NonCodingExon	eCLIP	HepG2	1	turquoise
net.isoFr	net.isoFrM.11_greenyellow	dataset01	CELF2_CLIP_N2A	2.20238008191741	1.7959523338388778e-11	1.78009465970747	2.71514176755862	142	2531	432	13567	5.61	2.2	Intron/Exon	CLIP	N2A	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset12	MBNL2_AS_Neuron	1.0085907924013	1	0.527723477480111	1.76441190123118	13	405	432	13567	3.21		Intron/Exon	AS	Neuron	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset14	NOVA2_AS_Neuron	1.26120242141635	0.4901625978215188	0.799999158386375	1.90738026151349	25	635	432	13567	3.94		Intron/Exon	AS	Neuron	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset15	NOVA2/PTBP2_AS_Neuron	1.63410898777378	0.02164024728315702	1.14520648842251	2.27857250451053	41	833	432	13567	4.92		Intron/Exon	AS	Neuron	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset19	RBFOX2_AS_Neuron	1.62376925486774	0.003398260445308086	1.22456846459029	2.12630477962191	67	1401	432	13567	4.78		Intron/Exon	AS	Neuron	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset26	QKI_GEX_NPC	1.74076691610314	0.6062578859440415	0.202188211582118	6.8136663410606	2	37	432	13567	5.41		3UTR	GEX	NPC	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset27	QKI_AS_NPC	1.28462054124273	0.749410575619314	0.575412887669148	2.50864219116931	9	223	432	13567	4.04		Intron/Exon	AS	NPC	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset28	RBFOX1/2/3_CLIP_AS_Neuron	1.19733797597975	0.747823832819353	0.707228685745999	1.91473976171017	19	505	432	13567	3.76		Intron/Exon	CLIP_AS	Neuron	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset29	SRRM3/4_AS_Neuron	0.930677377054037	1	0.394941648720454	1.87818157271823	8	269	432	13567	2.97		Intron/Exon	AS	Neuron	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset30	SRRM3/4_GEX_Neuron	0.734930995063704	1	0.234898749576702	1.75669794769875	5	211	432	13567	2.37		3UTR	GEX	Neuron	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset33	SRRM4_AS_Neuron	0.484111827004431	1	0.0578043147730702	1.79662056015558	2	127	432	13567	1.57		Intron/Exon	AS	Neuron	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset36	SAM68_GEX_NPC	0.416698400283724	1	0.0498296220552389	1.54199760472025	2	147	432	13567	1.36		3UTR	GEX	NPC	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset37	SAM68_AS_NPC	0.996874037935641	1	0.11767791599864	3.78081580709809	2	63	432	13567	3.17		Intron/Exon	AS	NPC	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset38	RBFOX1_AS_Neuron	0.6427945769663	1	0.205729578435873	1.53346717030305	5	240	432	13567	2.08		Intron/Exon	AS	Neuron	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset39	RBFOX1_GEX_Neuron	0	1	0	1.34574099993219	0	85	432	13567	0		3UTR	GEX	Neuron	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset40	NELAVL_CLIP_Neuron	2.0397919934167	1.3693937521427857e-11	1.67537168577865	2.48378740047563	220	4649	432	13567	4.73	2	Intron/Exon	CLIP	Neuron	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset45	MSI2_AS_Retina	0.697083927752632	1	0.222921132986795	1.66490432230566	5	222	432	13567	2.25		Intron/Exon	AS	Retina	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset47	PTBP2_AS_Neuron	1.29983425599724	0.3408676148362304	0.881216223839273	1.86244088467373	34	844	432	13567	4.03		Intron/Exon	AS	Neuron	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset48	NELAVL_AS_Neuron	1.11920351951017	1	0.355790468575621	2.69716209624004	5	141	432	13567	3.55		Intron/Exon	AS	Neuron	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset255	PTBP1_CLIP_NPC	1.98120173879325	5.747547940168469e-10	1.60630697856794	2.45379776984078	297	7208	432	13567	4.12	2	Intron/Exon	CLIP	NPC	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset51	FASTKD2_eCLIP_HepG2	2.75670871237874	6.645852601337947e-6	1.86663906133407	3.96293648299204	35	442	432	13567	7.92	2.8	Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset53	SND1_eCLIP_HepG2	1.24699103713406	0.6849414354326638	0.699080238290977	2.07525261188642	16	409	432	13567	3.91		CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset55	HNRNPC_eCLIP_HepG2	1.28917040100939	0.4564910756257354	0.801029055696606	1.98207179383268	23	572	432	13567	4.02		Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset57	SSB_eCLIP_HepG2	3.74744062395933	4.59250566901269e-15	2.80250379751228	4.94936018225881	66	669	432	13567	9.87	3.7	NonCodingExon	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset65	DHX30_eCLIP_HepG2	2.22422611654327	6.529015060157265e-4	1.48281872145979	3.23639943943667	32	488	432	13567	6.56	2.2	NonCodingExon	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset67	LARP4_eCLIP_HepG2	1.40133449930347	0.03156558331488184	1.08537999735349	1.79248301622414	84	2014	432	13567	4.17		3UTR_CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset69	RBM15_eCLIP_HepG2	1.44987195311739	1	0.169448864381736	5.60552571903805	2	44	432	13567	4.55		CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset76	YBX3_eCLIP_HepG2	2.94503854465908	5.360527230042634e-4	1.71918989602117	4.77927775402373	19	221	432	13567	8.6	2.9	3UTR_CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset78	WDR43_eCLIP_HepG2	1.62491992758919	0.12057831898884282	0.970903041580107	2.57869607041851	20	401	432	13567	4.99		CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset79	PABPN1_eCLIP_HepG2	1.98287527556546	6.801502723719113e-5	1.47229552777621	2.63258893642334	60	1048	432	13567	5.73	2	CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset83	NOL12_eCLIP_HepG2	1.78050069489529	0.03464470691373994	1.12601357479648	2.70253432207226	25	463	432	13567	5.4		CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset85	HNRNPA1_eCLIP_HepG2	0.632604047345936	1	0.0156570592769306	3.71607759028673	1	49	432	13567	2.04		Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset87	MATR3_eCLIP_HepG2	1.98026136456762	0.0046693820725123725	1.32178878692664	2.87733433051874	32	542	432	13567	5.9		Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset88	CSTF2_eCLIP_HepG2	1.35029125748716	0.4192986967231474	0.829201032727826	2.0959081044992	22	524	432	13567	4.2		Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset90	SF3B4_eCLIP_HepG2	2.74661678558914	0.08634676431223581	0.968059068021273	6.34739050675408	6	73	432	13567	8.22		CDS_Other	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset91	SRSF1_eCLIP_HepG2	2.41694009366066	1.873970807814668e-14	1.95999400578878	2.97153445032735	151	2540	432	13567	5.94	2.4	CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset92	ILF3_eCLIP_HepG2	2.75200016459545	3.1836827151838888e-18	2.22827112758577	3.38811003011544	148	2239	432	13567	6.61	2.8	Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset93	DDX55_eCLIP_HepG2	1.70307358371178	0.106458664208614	1.01710714321482	2.70450376582908	20	384	432	13567	5.21		3UTR_CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset95	BUD13_eCLIP_HepG2	1.52458210879348	0.10246027407765869	0.998972188780369	2.24738530463444	29	621	432	13567	4.67		CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset98	TIA1_eCLIP_HepG2	1.41449548946321	0.012294191494925945	1.12285841611298	1.77091793825689	109	2639	432	13567	4.13		3UTR_CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset100	PTBP1_eCLIP_HepG2	1.99661690754288	1.228983445921536e-4	1.46037799571965	2.68532392256092	54	931	432	13567	5.8	2	Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset103	SAFB_eCLIP_HepG2	1.39818161231354	0.08990055827247698	1.02757589884281	1.87172679719741	55	1296	432	13567	4.24		Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset104	AKAP1_eCLIP_HepG2	1.57174889516927	0.0023901303991058476	1.21840090378861	2.00929795395491	85	1856	432	13567	4.58		3UTR_CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset107	HNRNPUL1_eCLIP_HepG2	1.65137833314032	0.17044966017076338	0.903664218849395	2.80312454606151	15	295	432	13567	5.08		Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset109	U2AF2_eCLIP_HepG2	2.00193199716651	4.5746130599216936e-4	1.42323328070394	2.75879849666673	45	766	432	13567	5.87	2	CDS_Other	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset111	LSM11_eCLIP_HepG2	1.08676920683485	0.9987644748057145	0.668491858788792	1.68344416030937	22	640	432	13567	3.44		3UTR_CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset118	AQR_eCLIP_HepG2	0	1	0	8.49728490801919	0	15	432	13567	0		CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset119	UTP18_eCLIP_HepG2	2.50167607331342	1.1715455634894342e-6	1.80543310454528	3.40544997594656	50	703	432	13567	7.11	2.5	NonCodingExon	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset120	PCBP1_eCLIP_HepG2	1.99035309419491	0.003569331567164748	1.33679598581407	2.87714997472625	33	557	432	13567	5.92		3UTR_CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset123	PRPF4_eCLIP_HepG2	5.12269041547127	0.008723144757522979	1.75496873587288	12.3660433875111	6	42	432	13567	14.3		Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset124	TIAL1_eCLIP_HepG2	3.86751124849554	4.048304178626562e-5	2.20768731230715	6.40527461319359	18	164	432	13567	11	3.9	3UTR_CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset127	KHSRP_eCLIP_HepG2	0.959125422197843	1	0.72478660954129	1.25325178880874	67	2177	432	13567	3.08		Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset133	TARDBP_eCLIP_HepG2	0.964753895553467	1	0.347638547455154	2.15702277756969	6	195	432	13567	3.08		NA	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset137	FXR2_eCLIP_HepG2	2.1205023088719	1.9633099831425368e-7	1.64358580327495	2.71179238269149	86	1464	432	13567	5.87	2.1	CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset138	ZC3H11A_eCLIP_HepG2	2.18729994491803	4.40704653079552e-5	1.57035585263806	2.99012127718875	48	758	432	13567	6.33	2.2	3UTR_CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset141	EIF3D_eCLIP_HepG2	1.56707671800196	0.12790411229093113	0.972056949463163	2.4142593553075	23	478	432	13567	4.81		CDS_Other	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset144	UCHL5_eCLIP_HepG2	2.27411511884036	7.043590663999e-11	1.81636098556057	2.83257163325453	120	2020	432	13567	5.94	2.3	CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset146	PCBP2_eCLIP_HepG2	3.56934255212778	2.5680405445212674e-4	1.96715361826022	6.07120194403658	16	156	432	13567	10.3	3.6	Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset152	QKI_eCLIP_HepG2	1.19600791683036	0.46639506607234354	0.874907125881802	1.60723591716526	53	1428	432	13567	3.71		Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset153	LIN28B_eCLIP_HepG2	1.34633497600165	0.13127464516839288	0.987055008616701	1.80606143920415	54	1314	432	13567	4.11		CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset154	LARP7_eCLIP_HepG2	1.52360165277553	0.1546686011121639	0.964983508414182	2.30836219587305	25	534	432	13567	4.68		NonCodingExon	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset156	RBM22_eCLIP_HepG2	1.73110338445358	0.3722102667943105	0.617802676916579	3.92603394086081	6	112	432	13567	5.36		5SS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset159	FKBP4_eCLIP_HepG2	2.89066202084821	2.0176169624394718e-5	1.88049436571359	4.29758266491711	29	348	432	13567	8.33	2.9	Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset160	SRSF7_eCLIP_HepG2	4.0971533736755	3.68677346436241e-5	2.29396035165603	6.89470986182669	17	147	432	13567	11.6	4.1	Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset161	FAM120A_eCLIP_HepG2	1.99587203636714	0.18577276950046698	0.837318084577383	4.09377201014772	8	131	432	13567	6.11		Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset162	DDX52_eCLIP_HepG2	2.52485780337811	7.925829197294998e-4	1.57410597945924	3.88414986073068	24	323	432	13567	7.43	2.5	Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset165	CSTF2T_eCLIP_HepG2	1.32072210008775	0.7065576069261102	0.558129368858539	2.68134225433162	8	193	432	13567	4.15		Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset170	NOLC1_eCLIP_HepG2	1.74012861506365	0.0028882051391141746	1.27049423006887	2.34357321843955	53	1030	432	13567	5.15		NonCodingExon	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset172	SRSF9_eCLIP_HepG2	2.07071057760957	6.6876299032972835e-12	1.70062590348086	2.52136666085089	218	4549	432	13567	4.79	2.1	CDS_Other	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset174	TBRG4_eCLIP_HepG2	1.95532118073305	6.480115280571775e-9	1.5860104007386	2.40316390287106	150	2959	432	13567	5.07	2	CDS	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset175	BCCIP_eCLIP_HepG2	3.28580193527707	7.903002303926225e-30	2.65944855425393	4.07752645842566	301	5706	432	13567	5.28	3.3	Intron	eCLIP	HepG2	11	greenyellow
net.isoFr	net.isoFrM.11_greenyellow	dataset180	PRPF8_eCLIP_HepG2	2.03329361312365	6.309248773621586e-10	1.65082754734363	2.49700016015126	153	2943	432	13567	5.2	2	CDS	eCLIP	HepG2	11	greenyellow
