dx	feature	class	OR	Z	P	fdr
EPI.epi25	isoExpr.M40_mediumpurple3	Networks.isoExpr	0.23633772416425136	-0.0123835049059877	0.9901196451548997	0.9944730821851705
EPI.epi25	isoExpr.M19_lightyellow	Networks.isoExpr	0.12458610283209336	-0.011511767754306845	0.9908151411058749	0.9944730821851705
EPI.epi25	isoExpr.M44_floralwhite	Networks.isoExpr	0.25301094854778133	-0.012133342223724381	0.9903192310998978	0.9944730821851705
EPI.epi25	isoExpr.M38_plum1	Networks.isoExpr	0.24641261854627747	-0.012464140746600183	0.9900553120277898	0.9944730821851705
EPI.epi25	isoExpr.M50_thistle2	Networks.isoExpr	0.28311450040081604	-0.010850883388166735	0.9913424175668789	0.9944730821851705
EPI.epi25	isoExpr.M49_plum2	Networks.isoExpr	0.27939352867915535	-0.011652949739143402	0.9907025017356013	0.9944730821851705
EPI.epi25	isoExpr.M42_lightcyan1	Networks.isoExpr	0.24602375168331286	-0.01240258341009978	0.9901044238799697	0.9944730821851705
EPI.epi25	isoExpr.M11_greenyellow	Networks.isoExpr	0.09941068728342414	-0.012075159638006008	0.9903656506860851	0.9944730821851705
EPI.epi25	isoExpr.M30_steelblue	Networks.isoExpr	0.23710622475120866	-0.012664523091705173	0.9898954426678219	0.9944730821851705
EPI.epi25	isoExpr.M53_palevioletred3	Networks.isoExpr	0.3011215396559641	-0.01045412508124312	0.9916589669314043	0.9944730821851705
EPI.epi25	isoExpr.M37_skyblue3	Networks.isoExpr	0.23248993642775792	-0.013538247323396528	0.9891983714425403	0.9944730821851705
EPI.epi25	isoUsage.M2_blue	Networks.isoUsage	1.012930320767794	0.030579281749844197	0.9756050651905803	0.9944730821851705
EPI.epi25	isoUsage.M7_black	Networks.isoUsage	1.0394078983816597	0.1276389239153424	0.8984347262214659	0.9944730821851705
EPI.epi25	isoUsage.M20_royalblue	Networks.isoUsage	0.09148727745724519	-0.012910515201066949	0.9896991854088905	0.9944730821851705
EPI.epi25	isoUsage.M6_red	Networks.isoUsage	0.9717518184026027	-0.08795033224153946	0.929916152220167	0.9944730821851705
EPI.epi25	isoUsage.M10_purple	Networks.isoUsage	0.0396405374194035	-0.010453755986888505	0.9916592614099999	0.9944730821851705
EPI.epi25	isoUsage.M14_cyan	Networks.isoUsage	0.06748872225448198	-0.014005396903248554	0.9888256753536001	0.9944730821851705
EPI.epi25	isoUsage.M12_tan	Networks.isoUsage	0.06678601527227168	-0.014782638938624299	0.9882055901895264	0.9944730821851705
EPI.epi25	isoUsage.M13_salmon	Networks.isoUsage	0.06103828407578632	-0.013810739837560397	0.9889809741999254	0.9944730821851705
EPI.epi25	isoUsage.M8_pink	Networks.isoUsage	0.03367786719128679	-0.011017712080144714	0.9912093154864099	0.9944730821851705
EPI.epi25	isoUsage.M19_lightyellow	Networks.isoUsage	0.08484192325104399	-0.013207111595997254	0.9894625559028366	0.9944730821851705
EPI.epi25	isoUsage.M28_skyblue	Networks.isoUsage	0.15434676813536435	-0.010099523588463019	0.991941883046028	0.9944730821851705
EPI.epi25	isoUsage.M25_orange	Networks.isoUsage	0.13297440930097137	-0.010705737195193467	0.9914582207464727	0.9944730821851705
EPI.epi25	isoUsage.M29_saddlebrown	Networks.isoUsage	0.15941413406232038	-0.010168576074054145	0.9918867899629747	0.9944730821851705
EPI.epi25	isoUsage.M27_white	Networks.isoUsage	0.15384150902065422	-0.009822883115815714	0.992162599256725	0.9944730821851705
EPI.epi25	isoUsage.M11_greenyellow	Networks.isoUsage	0.04684227857522692	-0.00994047975135731	0.9920687752978333	0.9944730821851705
EPI.epi25	isoUsage.M9_magenta	Networks.isoUsage	0.03703567526305356	-0.010363462193522936	0.99173130153115	0.9944730821851705
EPI.epi25	isoUsage.M15_midnightblue	Networks.isoUsage	0.06863495718850582	-0.014076323316068775	0.9887690898419411	0.9944730821851705
EPI.epi25	isoUsage.M22_darkgreen	Networks.isoUsage	0.10004379010784123	-0.011715449879822655	0.990652637242193	0.9944730821851705
EPI.epi25	isoUsage.M26_darkorange	Networks.isoUsage	0.14497777322518302	-0.00985300544892487	0.9921385662752487	0.9944730821851705
EPI.epi25	geneExpr.M2_blue	Networks.geneExpr	0.032919796880675624	-0.010828620694795671	0.9913601795826501	0.9944730821851705
EPI.epi25	geneExpr.M1_turquoise	Networks.geneExpr	0.009558944178161558	-0.013580750993641264	0.9891644615377583	0.9944730821851705
EPI.epi25	geneExpr.M9_magenta	Networks.geneExpr	0.15445725631234256	-0.009894051084773278	0.9921058181924071	0.9944730821851705
EPI.epi25	geneExpr.M17_grey60	Networks.geneExpr	0.24677657368590247	-0.012227452979213415	0.9902441471511275	0.9944730821851705
EPI.epi25	geneExpr.M3_brown	Networks.geneExpr	0.12106450383377854	-0.010806795672308736	0.9913775924122524	0.9944730821851705
EPI.epi25	geneExpr.M4_yellow	Networks.geneExpr	0.12706657119815992	-0.009361065372636774	0.9925310595499749	0.9944730821851705
EPI.epi25	geneExpr.M10_purple	Networks.geneExpr	0.18171656278199835	-0.013268300462484742	0.9894137385284699	0.9944730821851705
EPI.epi25	geneExpr.M22_darkgreen	Networks.geneExpr	0.2955525760746044	-0.010400627436213585	0.9917016495558999	0.9944730821851705
EPI.epi25	geneExpr.M6_red	Networks.geneExpr	0.1397413753742404	-0.01031102890113858	0.9917731350104165	0.9944730821851705
EPI.epi25	geneExpr.M14_cyan	Networks.geneExpr	0.21161218363233497	-0.013103056327165892	0.9895455728116623	0.9944730821851705
EPI.epi25	geneExpr.M21_darkred	Networks.geneExpr	0.2706493437885138	-0.011719922546883501	0.9906490688151879	0.9944730821851705
EPI.epi25	geneExpr.M12_tan	Networks.geneExpr	0.19812147300173025	-0.01355543806344328	0.9891846564749905	0.9944730821851705
EPI.epi25	geneExpr.M13_salmon	Networks.geneExpr	0.20423918437687028	-0.01333920222889819	0.9893571721097879	0.9944730821851705
EPI.epi25	geneExpr.M18_lightgreen	Networks.geneExpr	0.25387529190227304	-0.012026770714011044	0.9904042566580582	0.9944730821851705
EPI.epi25	geneExpr.M20_royalblue	Networks.geneExpr	0.2653893011250296	-0.010157654336315415	0.9918955037988606	0.9944730821851705
EPI.epi25	geneExpr.M8_pink	Networks.geneExpr	0.14579314800200704	-0.009870029205411718	0.9921249839432349	0.9944730821851705
EPI.epi25	geneExpr.M15_midnightblue	Networks.geneExpr	0.2166928526361463	-0.013281323059121197	0.9894033489151447	0.9944730821851705
EPI.epi25	geneExpr.M23_darkturquoise	Networks.geneExpr	0.29782340686876946	-0.010909882251498597	0.9912953460710369	0.9944730821851705
EPI.epi25	geneExpr.M16_lightcyan	Networks.geneExpr	0.24778712745908482	-0.01189869233812916	0.9905064411047636	0.9944730821851705
EPI.epi25	geneExpr.M11_greenyellow	Networks.geneExpr	0.20544155081354637	-0.012999203355232075	0.9896284284377422	0.9944730821851705
ASD.SFARI.1	ExN-2	SingleCellMarkers	2.7110286630141713e-5	-0.03613614692926184	0.9711738000581533	0.9944730821851705
ASD.SFARI.1	ExN-3	SingleCellMarkers	1.0027021629636571e-5	-0.02835837951702666	0.9773763191732496	0.9944730821851705
ASD.SFARI.1	ExN-ExM	SingleCellMarkers	1.3516370578004345e-4	-0.024688735981679907	0.980303239727947	0.9944730821851705
ASD.SFARI.1	In	SingleCellMarkers	1.9900226164534545e-5	-0.035950731765551816	0.9713216438890652	0.9944730821851705
ASD.SFARI.1	IP	SingleCellMarkers	1.4494119352242902	0.36570459673327455	0.714585515697718	0.9944730821851705
ASD.SFARI.1	Mic/Per/End	SingleCellMarkers	2.3767025869326505e-6	-0.031401805696998325	0.9749491011248527	0.9944730821851705
ASD.SFARI.1	PgG2M	SingleCellMarkers	0.8353568214342814	-0.3055126734307605	0.7599757190863985	0.9944730821851705
ASD.SFARI.1	PgS	SingleCellMarkers	1.10746041678598	0.17290639380142944	0.8627250058271418	0.9944730821851705
ASD.SFARI.1	vRG-ExN	SingleCellMarkers	2.8030528669139344e-5	-0.03414033211346613	0.972765246842211	0.9944730821851705
ASD.SFARI.1or2	ExDp	SingleCellMarkers	1.1611494889388123	0.45965488276059047	0.6457639586129418	0.9944730821851705
ASD.SFARI.1or2	ExN-1	SingleCellMarkers	0.6203887194140031	-0.46243924580446066	0.6437663608643844	0.9944730821851705
ASD.SFARI.1or2	ExN-3	SingleCellMarkers	7.78060728335842e-6	-0.04833759236826212	0.9614471951787461	0.9944730821851705
ASD.SFARI.1or2	ExN-ExM	SingleCellMarkers	1.042014008915653e-4	-0.04240236913850463	0.9661779397501855	0.9944730821851705
ASD.SFARI.1or2	In	SingleCellMarkers	1.5398345732871583	0.40449465814854135	0.6858490052643924	0.9944730821851705
ASD.SFARI.1or2	IP	SingleCellMarkers	1.2708987066163606	0.40326026365919	0.686756770622764	0.9944730821851705
ASD.SFARI.1or2	oRG	SingleCellMarkers	0.9903842229318074	-0.02763067155307422	0.9779567186374628	0.9944730821851705
ASD.SFARI.1or2	PgG2M	SingleCellMarkers	1.1572518430689187	0.5195274534330182	0.6033929734316368	0.9944730821851705
ASD.SFARI.S	ExN-2	SingleCellMarkers	3.0001687099940197e-5	-0.034624828446052594	0.9723789031303482	0.9944730821851705
ASD.SFARI.S	ExN-3	SingleCellMarkers	1.1000946011854674e-5	-0.027296475479226416	0.978223267982732	0.9944730821851705
ASD.SFARI.S	ExN-ExM	SingleCellMarkers	1.637533510265371e-4	-0.023649901419048314	0.9811318676901177	0.9944730821851705
ASD.SFARI.S	In	SingleCellMarkers	2.450314921163634e-5	-0.033967922111306136	0.972902730379076	0.9944730821851705
ASD.SFARI.S	IP	SingleCellMarkers	1.5132654597200674	0.4078579717352363	0.6833779499086796	0.9944730821851705
ASD.SFARI.S	Mic/Per/End	SingleCellMarkers	2.9507973774151816e-6	-0.030016783906842183	0.9760536675798793	0.9944730821851705
ASD.SFARI.S	vRG-ExN	SingleCellMarkers	3.0422453596207186e-5	-0.032924414504246206	0.9737348633887043	0.9944730821851705
DDD.kaplanis	ExN-ExM	SingleCellMarkers	8.560114893620274e-5	-0.025551646411053727	0.9796149540370007	0.9944730821851705
DDD.kaplanis	In	SingleCellMarkers	1.2812541254221766e-5	-0.036357385041486716	0.9709973935065161	0.9944730821851705
DDD.kaplanis	Mic/Per/End	SingleCellMarkers	0.7609757649818832	-0.2697624203579426	0.787343035499317	0.9944730821851705
EPI.helbig	ExM	SingleCellMarkers	3.0380718606889924e-6	-0.02994511920387774	0.9761108220472843	0.9944730821851705
EPI.helbig	ExN-2	SingleCellMarkers	1.4021037487693547e-5	-0.022642773975410636	0.9819352238651682	0.9944730821851705
EPI.helbig	ExN-3	SingleCellMarkers	1.3986350738929333e-5	-0.02683968768269437	0.9785875984165305	0.9944730821851705
EPI.helbig	ExN-ExM	SingleCellMarkers	2.0408078451736514e-4	-0.023125899178418872	0.9815498466513605	0.9944730821851705
EPI.helbig	In	SingleCellMarkers	1.1231545702964905e-5	-0.02224018831448135	0.9822563598708042	0.9944730821851705
EPI.helbig	IP	SingleCellMarkers	5.59774543276761e-6	-0.03440132007221948	0.9725571308308859	0.9944730821851705
EPI.helbig	Mic/Per/End	SingleCellMarkers	3.667300424221714e-6	-0.029626629751015786	0.9763648271619777	0.9944730821851705
EPI.helbig	oRG	SingleCellMarkers	1.392581733906912e-6	-0.034964513872163906	0.9721080373886598	0.9944730821851705
EPI.helbig	PgG2M	SingleCellMarkers	0.8377008245560806	-0.24608027996036033	0.8056200880958783	0.9944730821851705
EPI.helbig	PgS	SingleCellMarkers	1.5085935605247932e-6	-0.03778081236297431	0.9698624429649928	0.9944730821851705
EPI.helbig	vRG	SingleCellMarkers	1.512508036042844e-6	-0.036924789077446105	0.9705449743965049	0.9944730821851705
EPI.helbig	vRG-ExN	SingleCellMarkers	1.4249844878244325e-5	-0.021515382870440986	0.9828345325474159	0.9944730821851705
ASD.fuTADA	ExN-2	SingleCellMarkers	1.7394846545339704e-5	-0.03436284542514156	0.9725878110184611	0.9944730821851705
ASD.fuTADA	ExN-3	SingleCellMarkers	1.7431213988045758e-5	-0.0405748016639117	0.9676348729681071	0.9944730821851705
ASD.fuTADA	ExN-ExM	SingleCellMarkers	1.026487633436553e-4	-0.025173705332460918	0.9799164104128982	0.9944730821851705
ASD.fuTADA	In	SingleCellMarkers	1.662571886564684e-5	-0.03490790526796826	0.9721531769642424	0.9944730821851705
ASD.fuTADA	IP	SingleCellMarkers	1.0612162086811217	0.058648456488826696	0.9532321143812263	0.9944730821851705
ASD.fuTADA	Mic/Per/End	SingleCellMarkers	4.796009788628273e-6	-0.046681960824074005	0.9627667078469813	0.9944730821851705
ASD.fuTADA	PgG2M	SingleCellMarkers	0.8983247341353692	-0.20953688776300508	0.8340291421767733	0.9944730821851705
ASD.fuTADA	vRG	SingleCellMarkers	1.2373883046433822	0.4146817886090663	0.6783748657580717	0.9944730821851705
ASD.fuTADA	vRG-ExN	SingleCellMarkers	1.7020194390270153e-5	-0.03127906016742348	0.9750469898016978	0.9944730821851705
NDD.fuTADA	ExN-ExM	SingleCellMarkers	7.279908607559025e-5	-0.042569086327621374	0.966045038678945	0.9944730821851705
SCZ.schema	ExDp	SingleCellMarkers	1.3664873545725697e-6	-0.01608622595874959	0.9871656021873689	0.9944730821851705
SCZ.schema	ExM	SingleCellMarkers	4.280122337810674e-6	-0.016273885941921386	0.9870158907824075	0.9944730821851705
SCZ.schema	ExM-U	SingleCellMarkers	1.9279468273553705e-6	-0.01784980805710712	0.9857586699937192	0.9944730821851705
SCZ.schema	ExN-1	SingleCellMarkers	1.5503391309399774e-5	-0.018064679005543875	0.9855872554213482	0.9944730821851705
SCZ.schema	ExN-2	SingleCellMarkers	2.080954528181571e-5	-0.012444530703073796	0.990070957365331	0.9944730821851705
SCZ.schema	ExN-3	SingleCellMarkers	2.0507922702025254e-5	-0.014179418584110983	0.9886868399281317	0.9944730821851705
SCZ.schema	ExN-ExM	SingleCellMarkers	3.3581374694118237e-4	-0.013291057860832612	0.9893955823526748	0.9944730821851705
SCZ.schema	In	SingleCellMarkers	2.009217822679214e-5	-0.012238685208138422	0.9902351857996341	0.9944730821851705
SCZ.schema	IP	SingleCellMarkers	9.60498229422369e-6	-0.018022921252056914	0.985620567864794	0.9944730821851705
SCZ.schema	Mic/Per/End	SingleCellMarkers	5.67378767431956e-6	-0.01691826821353302	0.9865018189257491	0.9944730821851705
SCZ.schema	oRG	SingleCellMarkers	2.243085231801357e-6	-0.019641569726609288	0.9843293023747174	0.9944730821851705
SCZ.schema	PgG2M	SingleCellMarkers	8.313845055081255e-7	-0.015214265328528116	0.9878612408931392	0.9944730821851705
SCZ.schema	vRG	SingleCellMarkers	2.456914885828804e-6	-0.020675904449890398	0.9835041903744292	0.9944730821851705
SCZ.schema	vRG-ExN	SingleCellMarkers	1.9935116119876025e-5	-0.010982573460175287	0.9912373503525652	0.9944730821851705
BIP.bipex	ExDp	SingleCellMarkers	1.5718733868411085e-6	-0.013476389620956779	0.9892477222461014	0.9944730821851705
BIP.bipex	ExM	SingleCellMarkers	4.574381588223451e-6	-0.013208408739421805	0.9894615210223938	0.9944730821851705
BIP.bipex	ExM-U	SingleCellMarkers	1.8173760120462776e-6	-0.014440327576785424	0.9884786859848819	0.9944730821851705
BIP.bipex	ExN-1	SingleCellMarkers	1.425365480983451e-5	-0.013648079469058327	0.9891107461650954	0.9944730821851705
BIP.bipex	ExN-2	SingleCellMarkers	4.327935771381643e-5	-0.013969157202849481	0.9888545876226419	0.9944730821851705
BIP.bipex	ExN-3	SingleCellMarkers	4.4443851674357775e-5	-0.015142262066361647	0.9879186845670278	0.9944730821851705
BIP.bipex	ExN-ExM	SingleCellMarkers	2.0213840600274575e-4	-0.009636501268591344	0.9923113034159757	0.9944730821851705
BIP.bipex	In	SingleCellMarkers	4.2794928879971655e-5	-0.01277244260029926	0.9898093423222163	0.9944730821851705
BIP.bipex	IP	SingleCellMarkers	6.235790880616183e-6	-0.01455768673269541	0.9883850567683069	0.9944730821851705
BIP.bipex	Mic/Per/End	SingleCellMarkers	5.09945618707342e-6	-0.014888389440984955	0.9881212227812619	0.9944730821851705
BIP.bipex	oRG	SingleCellMarkers	1.9502923489917866e-6	-0.01711941990458432	0.9863413463387578	0.9944730821851705
BIP.bipex	PgG2M	SingleCellMarkers	7.085118725274173e-7	-0.013444430285205653	0.9892732197967082	0.9944730821851705
BIP.bipex	PgS	SingleCellMarkers	2.0246859209259417e-6	-0.018485072375115454	0.9852518860512839	0.9944730821851705
BIP.bipex	vRG	SingleCellMarkers	2.0087640815466223e-6	-0.017371092196222186	0.9861405707608413	0.9944730821851705
BIP.bipex	vRG-ExN	SingleCellMarkers	4.414012769525736e-5	-0.01269818019668363	0.9898685903426373	0.9944730821851705
EPI.epi25	ExDp	SingleCellMarkers	2.268594959590723e-6	-0.012344129992856943	0.9901510593890234	0.9944730821851705
EPI.epi25	ExM	SingleCellMarkers	7.137942134312497e-6	-0.013983188170716226	0.9888433936233424	0.9944730821851705
EPI.epi25	ExM-U	SingleCellMarkers	2.7727302497907553e-6	-0.014598454294090662	0.9883525324167138	0.9944730821851705
EPI.epi25	ExN-1	SingleCellMarkers	7.720664655083713e-6	-0.008948551752178825	0.9928601840041908	0.9944730821851705
EPI.epi25	ExN-2	SingleCellMarkers	2.166801126658006e-5	-0.0082397239753402	0.9934257258461383	0.9944730821851705
EPI.epi25	ExN-3	SingleCellMarkers	2.1377864846954524e-5	-0.009912692639895526	0.9920909451127556	0.9944730821851705
EPI.epi25	ExN-ExM	SingleCellMarkers	1.6762451030435943e-4	-0.008553036253729248	0.9931757476293115	0.9944730821851705
EPI.epi25	In	SingleCellMarkers	2.879060056863772e-5	-0.008022260066654045	0.9935992312054915	0.9944730821851705
EPI.epi25	IP	SingleCellMarkers	3.620012285516503e-6	-0.00959636379353005	0.9923433270068972	0.9944730821851705
EPI.epi25	Mic/Per/End	SingleCellMarkers	7.38282485510717e-6	-0.01308575434400735	0.9895593766134212	0.9944730821851705
EPI.epi25	oRG	SingleCellMarkers	1.1168062616845214e-6	-0.010393494760971273	0.9917073402997632	0.9944730821851705
EPI.epi25	PgG2M	SingleCellMarkers	1.0636309851531759e-6	-0.01261092683817951	0.9899382028762244	0.9944730821851705
EPI.epi25	PgS	SingleCellMarkers	1.159926175391964e-6	-0.011320349081737981	0.9909678611570831	0.9944730821851705
EPI.epi25	vRG	SingleCellMarkers	1.1379303420887183e-6	-0.011239700263439963	0.9910322055103483	0.9944730821851705
EPI.epi25	vRG-ExN	SingleCellMarkers	2.199128789751725e-5	-0.00864846636500596	0.9930996082330958	0.9944730821851705
EPI.helbig	SingleCellDTU	SingleCellMarkers	0.9043806505778481	-0.19522325397324203	0.8452181752505454	0.9944730821851705
ASD.fuTADA	SingleCellDTU	SingleCellMarkers	1.1512186924603636	0.4235234819061599	0.6719133698190616	0.9944730821851705
SCZ.schema	SingleCellDTU	SingleCellMarkers	3.98797493179715e-7	-0.01643696650055565	0.986885788724962	0.9944730821851705
BIP.bipex	SingleCellDTU	SingleCellMarkers	4.822309810928048e-7	-0.014480695178656888	0.9884464806659392	0.9944730821851705
EPI.epi25	SingleCellDTU	SingleCellMarkers	7.431773216564312e-7	-0.013251419601444738	0.9894272063228347	0.9944730821851705
