"","ensembl_gene_id","external_gene_name","gene_biotype","chromosome_name","start_position","end_position","band"
"14808","ENSG00000117281","CD160","protein_coding","1",145695798,145715614,"q21.1"
"14809","ENSG00000266249","CD160","protein_coding","HG1287_PATCH",146414640,146425703,"q21.1"
"14810","ENSG00000117298","ECE1","protein_coding","1",21543740,21671997,"p36.12"
"14811","ENSG00000117305","HMGCL","protein_coding","1",24128375,24165110,"p36.11"
"14812","ENSG00000117308","GALE","protein_coding","1",24122089,24127271,"p36.11"
"14813","ENSG00000117318","ID3","protein_coding","1",23884409,23886285,"p36.12"
"14814","ENSG00000117335","CD46","protein_coding","1",207925402,207968858,"q32.2"
"14815","ENSG00000117360","PRPF3","protein_coding","1",150293925,150325671,"q21.2"
"14816","ENSG00000265228","PRPF3","protein_coding","HG1287_PATCH",151007891,151039610,"q21.2"
"14817","ENSG00000117362","APH1A","protein_coding","1",150237804,150241980,"q21.2"
"14818","ENSG00000266334","APH1A","protein_coding","HG1287_PATCH",150951819,150955995,"q21.2"
"14820","ENSG00000117394","SLC2A1","protein_coding","1",43391052,43424530,"p34.2"
"14821","ENSG00000117395","EBNA1BP2","protein_coding","1",43629846,43736607,"p34.2"
"14822","ENSG00000117399","CDC20","protein_coding","1",43824626,43828874,"p34.2"
"14823","ENSG00000117407","ARTN","protein_coding","1",44398992,44402913,"p34.1"
"14824","ENSG00000117408","IPO13","protein_coding","1",44412611,44433694,"p34.1"
"14825","ENSG00000117410","ATP6V0B","protein_coding","1",44440159,44443967,"p34.1"
"14826","ENSG00000117411","B4GALT2","protein_coding","1",44444615,44456840,"p34.1"
"14827","ENSG00000117419","ERI3","protein_coding","1",44686742,44820932,"p34.1"
"14828","ENSG00000117425","PTCH2","protein_coding","1",45285516,45308735,"p34.1"
"14829","ENSG00000117448","AKR1A1","protein_coding","1",46016215,46035721,"p34.1"
"14830","ENSG00000117450","PRDX1","protein_coding","1",45976708,45988719,"p34.1"
"14831","ENSG00000117461","PIK3R3","protein_coding","1",46505812,46642160,"p34.1"
"14832","ENSG00000117472","TSPAN1","protein_coding","1",46640745,46651630,"p34.1"
"14833","ENSG00000117475","BLZF1","protein_coding","1",169337208,169365778,"q24.2"
"14834","ENSG00000117477","CCDC181","protein_coding","1",169364108,169429907,"q24.2"
"14835","ENSG00000117479","SLC19A2","protein_coding","1",169433147,169455241,"q24.2"
"14836","ENSG00000117480","FAAH","protein_coding","1",46859937,46879520,"p33"
"14837","ENSG00000117481","NSUN4","protein_coding","1",46805849,46830824,"p33"
"14838","ENSG00000117500","TMED5","protein_coding","1",93615299,93646285,"p22.1"
"14839","ENSG00000117505","DR1","protein_coding","1",93811445,93835055,"p22.1"
"14840","ENSG00000117519","CNN3","protein_coding","1",95362507,95392834,"p21.3"
"14841","ENSG00000117523","PRRC2C","protein_coding","1",171454651,171562650,"q24.3"
"14842","ENSG00000117525","F3","protein_coding","1",94994781,95007356,"p21.3"
"14843","ENSG00000117528","ABCD3","protein_coding","1",94883933,94984222,"p21.3"
"14844","ENSG00000117533","VAMP4","protein_coding","1",171669300,171711387,"q24.3"
"14845","ENSG00000117543","DPH5","protein_coding","1",101455179,101491644,"p21.2"
"14846","ENSG00000117569","PTBP2","protein_coding","1",97187221,97289294,"p21.3"
"14847","ENSG00000117592","PRDX6","protein_coding","1",173446405,173457946,"q25.1"
"14848","ENSG00000117593","DARS2","protein_coding","1",173793641,173827684,"q25.1"
"14849","ENSG00000117595","IRF6","protein_coding","1",209959036,209979465,"q32.2"
"14850","ENSG00000117597","DIEXF","protein_coding","1",210001352,210030910,"q32.2"
"14853","ENSG00000117602","RCAN3","protein_coding","1",24829387,24867530,"p36.11"
"14854","ENSG00000117614","SYF2","protein_coding","1",25549170,25558993,"p36.11"
"14856","ENSG00000117620","SLC35A3","protein_coding","1",100435345,100492535,"p21.2"
"14857","ENSG00000117625","RCOR3","protein_coding","1",211431719,211489727,"q32.2"
"14858","ENSG00000117632","STMN1","protein_coding","1",26210672,26233482,"p36.11"
"14859","ENSG00000117640","MTFR1L","protein_coding","1",26145131,26159432,"p36.11"
"14860","ENSG00000117643","MAN1C1","protein_coding","1",25943959,26112698,"p36.11"
"14861","ENSG00000117650","NEK2","protein_coding","1",211836114,211848960,"q32.3"
"14862","ENSG00000117676","RPS6KA1","protein_coding","1",26856252,26901521,"p36.11"
"14863","ENSG00000117682","DHDDS","protein_coding","1",26758773,26797785,"p36.11"
"14864","ENSG00000117691","NENF","protein_coding","1",212606229,212619714,"q32.3"
"14865","ENSG00000117697","NSL1","protein_coding","1",212899495,212965124,"q32.3"
"14866","ENSG00000117707","PROX1","protein_coding","1",214156524,214214595,"q32.3"
"14867","ENSG00000117713","ARID1A","protein_coding","1",27022524,27108595,"p36.11"
"14868","ENSG00000117724","CENPF","protein_coding","1",214776538,214837931,"q41"
"14869","ENSG00000117748","RPA2","protein_coding","1",28218035,28241257,"p35.3"
"14870","ENSG00000117751","PPP1R8","protein_coding","1",28157289,28178187,"p35.3"
"14871","ENSG00000117758","STX12","protein_coding","1",28099694,28150963,"p35.3"
"14873","ENSG00000117859","OSBPL9","protein_coding","1",52042851,52254889,"p32.3"
"14874","ENSG00000117862","TXNDC12","protein_coding","1",52485803,52521843,"p32.3"
"14875","ENSG00000117868","ESYT2","protein_coding","7",158523686,158622944,"q36.3"
"14876","ENSG00000117877","CD3EAP","protein_coding","19",45909467,45914024,"q13.32"
"14877","ENSG00000117899","MESDC2","protein_coding","15",81239667,81282219,"q25.1"
"14878","ENSG00000117906","RCN2","protein_coding","15",77223960,77242601,"q24.3"
"14879","ENSG00000117984","CTSD","protein_coding","11",1773982,1785222,"p15.5"
"14880","ENSG00000118004","COLEC11","protein_coding","2",3642426,3692048,"p25.3"
"14881","ENSG00000118007","STAG1","protein_coding","3",136055077,136471220,"q22.3"
"14882","ENSG00000118046","STK11","protein_coding","19",1189406,1228428,"p13.3"
"14883","ENSG00000118058","KMT2A","protein_coding","11",118307205,118397539,"q23.3"
"14884","ENSG00000267910","KMT2A","protein_coding","HG122_PATCH",118307205,118397539,"q23.3"
"14885","ENSG00000118094","TREH","protein_coding","11",118528026,118550399,"q23.3"
"14886","ENSG00000268021","TREH","protein_coding","HG122_PATCH",118528947,118550387,"q23.3"
"14887","ENSG00000118096","IFT46","protein_coding","11",118415243,118443685,"q23.3"
"14888","ENSG00000269278","IFT46","protein_coding","HG122_PATCH",118415243,118443685,"q23.3"
"14889","ENSG00000118137","APOA1","protein_coding","11",116706467,116708666,"q23.3"
"14890","ENSG00000118160","SLC8A2","protein_coding","19",47931274,47975425,"q13.32"
"14891","ENSG00000118162","KPTN","protein_coding","19",47978401,47987525,"q13.32"
"14892","ENSG00000262088","RPS25","protein_coding","HG299_PATCH",118886422,118889401,"q23.3"
"14893","ENSG00000118181","RPS25","protein_coding","11",118886422,118889401,"q23.3"
"14894","ENSG00000118193","KIF14","protein_coding","1",200520628,200589862,"q32.1"
"14895","ENSG00000118197","DDX59","protein_coding","1",200593024,200639097,"q32.1"
"14896","ENSG00000118200","CAMSAP2","protein_coding","1",200708686,200829832,"q32.1"
"14897","ENSG00000118217","ATF6","protein_coding","1",161736084,161933860,"q23.3"
"14898","ENSG00000118231","CRYGD","protein_coding","2",208986331,208989225,"q33.3"
"14899","ENSG00000118242","MREG","protein_coding","2",216809213,216898819,"q35"
"14900","ENSG00000118246","FASTKD2","protein_coding","2",207630081,207657233,"q33.3"
"14901","ENSG00000118257","NRP2","protein_coding","2",206546714,206662857,"q33.3"
"14902","ENSG00000118260","CREB1","protein_coding","2",208394461,208468155,"q33.3"
"14903","ENSG00000118263","KLF7","protein_coding","2",207938861,208031991,"q33.3"
"14904","ENSG00000118276","B4GALT6","protein_coding","18",29202210,29265799,"q12.1"
"14905","ENSG00000118292","C1orf54","protein_coding","1",150240600,150253327,"q21.2"
"14906","ENSG00000266177","C1orf54","protein_coding","HG1287_PATCH",150954615,150967331,"q21.2"
"14907","ENSG00000118298","CA14","protein_coding","1",150229554,150237478,"q21.2"
"14908","ENSG00000264654","CA14","protein_coding","HG1287_PATCH",150944189,150951476,"q21.2"
"14909","ENSG00000118307","CASC1","protein_coding","12",25261354,25348096,"p12.1"
"14910","ENSG00000118308","LRMP","protein_coding","12",25173936,25261268,"p12.1"
"14911","ENSG00000118322","ATP10B","protein_coding","5",159990127,160279221,"q34"
"14912","ENSG00000118363","SPCS2","protein_coding","11",74660292,74690076,"q13.4"
"14913","ENSG00000118369","USP35","protein_coding","11",77899858,77925757,"q14.1"
"14914","ENSG00000118402","ELOVL4","protein_coding","6",80624529,80657297,"q14.1"
"14915","ENSG00000118407","FILIP1","protein_coding","6",76001575,76203454,"q14.1"
"14916","ENSG00000118412","CASP8AP2","processed_transcript","6",90539613,90584155,"q15"
"14917","ENSG00000118418","HMGN3","protein_coding","6",79910962,79944406,"q14.1"
"14918","ENSG00000118420","UBE3D","protein_coding","6",83602117,83775560,"q14.1"
"14919","ENSG00000118432","CNR1","protein_coding","6",88849583,88876078,"q15"
"14920","ENSG00000118454","ANKRD13C","protein_coding","1",70726271,70820417,"p31.1"
"14921","ENSG00000118473","SGIP1","protein_coding","1",66999066,67213982,"p31.3"
"14922","ENSG00000118482","PHF3","protein_coding","6",64345725,64489229,"q12"
"14923","ENSG00000118495","PLAGL1","protein_coding","6",144261437,144385735,"q24.2"
"14924","ENSG00000118496","FBXO30","protein_coding","6",146114638,146135889,"q24.3"
"14925","ENSG00000118503","TNFAIP3","protein_coding","6",138188351,138204449,"q23.3"
"14926","ENSG00000118507","AKAP7","protein_coding","6",131456806,131604675,"q23.2"
"14927","ENSG00000118508","RAB32","protein_coding","6",146864829,146876101,"q24.3"
"14928","ENSG00000118513","MYB","protein_coding","6",135502453,135540311,"q23.3"
"14929","ENSG00000118514","ALDH8A1","protein_coding","6",135238528,135271260,"q23.3"
"14930","ENSG00000118515","SGK1","protein_coding","6",134490384,134639250,"q23.2"
"14931","ENSG00000118518","RNF146","protein_coding","6",127587755,127609712,"q22.33"
"14932","ENSG00000118523","CTGF","protein_coding","6",132269316,132272513,"q23.2"
"14933","ENSG00000118557","PMFBP1","protein_coding","16",72146056,72210777,"q22.2"
"14934","ENSG00000118564","FBXL5","protein_coding","4",15606162,15683302,"p15.32"
"14935","ENSG00000118579","MED28","protein_coding","4",17616254,17635728,"p15.32"
"14936","ENSG00000118596","SLC16A7","protein_coding","12",59989848,60176395,"q14.1"
"14937","ENSG00000118600","TMEM5","protein_coding","12",64173583,64203338,"q14.2"
"14938","ENSG00000263249","ZNF430","protein_coding","HSCHR19_1_CTG3",21209842,21223406,"p12"
"14939","ENSG00000118620","ZNF430","protein_coding","19",21203426,21242856,"p12"
"14940","ENSG00000118640","VAMP8","protein_coding","2",85788685,85809154,"p11.2"
"14941","ENSG00000118655","DCLRE1B","protein_coding","1",114447763,114456708,"p13.2"
"14942","ENSG00000118680","MYL12B","protein_coding","18",3261907,3278282,"p11.31"
"14943","ENSG00000118689","FOXO3","protein_coding","6",108881038,109005977,"q21"
"14944","ENSG00000118690","ARMC2","protein_coding","6",109169619,109295186,"q21"
"14945","ENSG00000118702","GHRH","protein_coding","20",35879489,35890238,"q11.23"
"14946","ENSG00000118705","RPN2","protein_coding","20",35806813,35870022,"q11.23"
"14947","ENSG00000118707","TGIF2","protein_coding","20",35201891,35222353,"q11.23"
"14948","ENSG00000118733","OLFM3","protein_coding","1",102268130,102462586,"p21.1"
"14949","ENSG00000118762","PKD2","protein_coding","4",88928820,88998929,"q22.1"
"14950","ENSG00000118777","ABCG2","protein_coding","4",89011416,89152474,"q22.1"
"14951","ENSG00000118785","SPP1","protein_coding","4",88896819,88904562,"q22.1"
"14952","ENSG00000118816","CCNI","protein_coding","4",77968311,77997158,"q21.1"
"14953","ENSG00000118849","RARRES1","protein_coding","3",158414681,158450485,"q25.32"
"14954","ENSG00000118855","MFSD1","protein_coding","3",158449987,158547508,"q25.32"
"14955","ENSG00000118873","RAB3GAP2","protein_coding","1",220321635,220445796,"q41"
"14957","ENSG00000118900","UBN1","protein_coding","16",4896666,4932361,"p13.3"
"14958","ENSG00000118922","KLF12","protein_coding","13",74260226,74708394,"q22.1"
"14959","ENSG00000118939","UCHL3","protein_coding","13",76123619,76180085,"q22.2"
"14960","ENSG00000118946","PCDH17","protein_coding","13",58205944,58303445,"q21.1"
"14961","ENSG00000118960","HS1BP3","protein_coding","2",20760208,20850849,"p24.1"
"14963","ENSG00000118965","WDR35","protein_coding","2",20110021,20189892,"p24.1"
"14964","ENSG00000118971","CCND2","protein_coding","12",4382938,4414516,"p13.32"
"14966","ENSG00000118985","ELL2","protein_coding","5",95220802,95297775,"q15"
"14967","ENSG00000118997","DNAH7","protein_coding","2",196602427,196933536,"q32.3"
"14968","ENSG00000119004","CYP20A1","protein_coding","2",204103663,204163009,"q33.2"
"14969","ENSG00000119013","NDUFB3","protein_coding","2",201936156,201950473,"q33.1"
"14970","ENSG00000119041","GTF3C3","protein_coding","2",197627756,197664449,"q33.1"
"14971","ENSG00000119042","SATB2","protein_coding","2",200134223,200335989,"q33.1"
"14972","ENSG00000119048","UBE2B","protein_coding","5",133706870,133727683,"q31.1"
"14973","ENSG00000119121","TRPM6","protein_coding","9",77337411,77503010,"q21.13"
"14974","ENSG00000119125","GDA","protein_coding","9",74729511,74872109,"q21.13"
"14975","ENSG00000119138","KLF9","protein_coding","9",72999503,73029540,"q21.12"
"14976","ENSG00000119139","TJP2","protein_coding","9",71736209,71870124,"q21.11"
"14977","ENSG00000119147","C2orf40","protein_coding","2",106679702,106694615,"q12.2"
"14978","ENSG00000119185","ITGB1BP1","protein_coding","2",9543604,9563676,"p25.1"
"14979","ENSG00000119203","CPSF3","protein_coding","2",9563697,9613230,"p25.1"
"14980","ENSG00000119227","PIGZ","protein_coding","3",196673214,196695931,"q29"
"14981","ENSG00000119231","SENP5","protein_coding","3",196594727,196661585,"q29"
"14982","ENSG00000119242","CCDC92","protein_coding","12",124403207,124457378,"q24.31"
"14983","ENSG00000119280","C1orf198","protein_coding","1",230972865,231005335,"q42.2"
"14984","ENSG00000119283","TRIM67","protein_coding","1",231297858,231357302,"q42.2"
"14985","ENSG00000119285","HEATR1","protein_coding","1",236712305,236767804,"q43"
"14986","ENSG00000119314","PTBP3","protein_coding","9",114980715,115095947,"q32"
"14987","ENSG00000119318","RAD23B","protein_coding","9",110045418,110094475,"q31.2"
"14988","ENSG00000119321","FKBP15","protein_coding","9",115923286,115983641,"q32"
"14989","ENSG00000119326","CTNNAL1","protein_coding","9",111704851,111775809,"q31.3"
"14990","ENSG00000119328","FAM206A","protein_coding","9",111696461,111713024,"q31.3"
"14991","ENSG00000119333","WDR34","protein_coding","9",131395940,131419066,"q34.11"
"14992","ENSG00000119335","SET","protein_coding","9",131445703,131458679,"q34.11"
"14994","ENSG00000119392","GLE1","protein_coding","9",131266979,131304567,"q34.11"
"14995","ENSG00000119396","RAB14","protein_coding","9",123940415,123985292,"q33.2"
"14996","ENSG00000119397","CNTRL","protein_coding","9",123837141,123939888,"q33.2"
"14997","ENSG00000119401","TRIM32","protein_coding","9",119449581,119463579,"q33.1"
"14998","ENSG00000119402","FBXW2","protein_coding","9",123514256,123555690,"q33.2"
"14999","ENSG00000119403","PHF19","protein_coding","9",123617977,123639606,"q33.2"
"15000","ENSG00000119408","NEK6","protein_coding","9",127019885,127115586,"q33.3"
"15001","ENSG00000119414","PPP6C","protein_coding","9",127908852,127952218,"q33.3"
"15002","ENSG00000119421","NDUFA8","protein_coding","9",124894745,124922098,"q33.2"
"15003","ENSG00000119431","HDHD3","protein_coding","9",116135699,116139279,"q32"
"15004","ENSG00000119446","RBM18","protein_coding","9",124999903,125027118,"q33.2"
"15005","ENSG00000119471","HSDL2","protein_coding","9",115142217,115234690,"q32"
"15006","ENSG00000119487","MAPKAP1","protein_coding","9",128199672,128469513,"q33.3"
"15007","ENSG00000119508","NR4A3","protein_coding","9",102584137,102629173,"q22.33"
"15008","ENSG00000119509","INVS","protein_coding","9",102861538,103063282,"q31.1"
"15009","ENSG00000119514","GALNT12","protein_coding","9",101569981,101612363,"q22.33"
"15010","ENSG00000119522","DENND1A","protein_coding","9",126141933,126692431,"q33.3"
"15011","ENSG00000119523","ALG2","protein_coding","9",101978708,101984238,"q22.33"
"15012","ENSG00000119535","CSF3R","protein_coding","1",36931644,36948879,"p34.3"
"15013","ENSG00000119537","KDSR","protein_coding","18",60994959,61034743,"q21.33"
"15014","ENSG00000119541","VPS4B","protein_coding","18",61056423,61089716,"q21.33"
"15015","ENSG00000119547","ONECUT2","protein_coding","18",55102917,55158529,"q21.31"
"15016","ENSG00000119559","C19orf25","protein_coding","19",1461142,1479555,"p13.3"
"15017","ENSG00000119574","ZBTB45","protein_coding","19",59024897,59050278,"q13.43"
"15018","ENSG00000119596","YLPM1","protein_coding","14",75230069,75322244,"q24.3"
"15019","ENSG00000119599","DCAF4","protein_coding","14",73393040,73426411,"q24.2"
"15020","ENSG00000119608","PROX2","protein_coding","14",75319736,75330537,"q24.3"
"15021","ENSG00000119616","FCF1","protein_coding","14",75179847,75203394,"q24.3"
"15022","ENSG00000119630","PGF","protein_coding","14",75408537,75422487,"q24.3"
"15023","ENSG00000119632","IFI27L2","protein_coding","14",94594116,94596590,"q32.12"
"15025","ENSG00000119638","NEK9","protein_coding","14",75548822,75594047,"q24.3"
"15026","ENSG00000119640","ACYP1","protein_coding","14",75519924,75536186,"q24.3"
"15027","ENSG00000119650","IFT43","protein_coding","14",76368479,76550928,"q24.3"
"15028","ENSG00000119655","NPC2","protein_coding","14",74942895,74960880,"q24.3"
"15029","ENSG00000119661","DNAL1","protein_coding","14",74111578,74170435,"q24.3"
"15030","ENSG00000119669","IRF2BPL","protein_coding","14",77490888,77495034,"q24.3"
